Id,State_id,Cycle_id,Costs
0,62,10,6
0,62,11,6
0,62,12,6
0,62,13,6
0,62,14,6
0,62,15,6
0,62,16,6
0,62,17,6
0,62,18,6
0,62,19,6
0,62,20,6
0,62,21,6
0,62,22,6
0,62,23,6
0,62,24,6
0,62,25,6
0,62,26,6
0,62,27,6
0,62,28,6
0,63,1,0
0,63,2,0
0,63,3,6
0,63,4,6
0,63,5,6
0,63,6,6
0,63,7,6
0,63,8,6
0,63,9,6
0,63,10,6
0,63,11,6
0,63,12,6
0,63,13,6
0,63,14,6
0,63,15,6
0,63,16,6
0,63,17,6
0,63,18,6
0,63,19,6
0,63,20,6
0,63,21,6
0,63,22,6
0,63,23,6
0,63,24,6
0,63,25,6
0,63,26,6
0,63,27,6
0,63,28,6
0,64,1,0
0,64,2,0
0,64,3,6
0,64,4,6
0,64,5,6
0,64,6,6
0,64,7,6
0,64,8,6
0,64,9,6
0,64,10,6
0,64,11,6
0,64,12,6
0,64,13,6
0,64,14,6
0,64,15,6
0,64,16,6
0,64,17,6
0,64,18,6
0,64,19,6
0,64,20,6
0,64,21,6
0,64,22,6
0,64,23,6
0,64,24,6
0,64,25,6
0,64,26,6
0,64,27,6
0,64,28,6
0,65,1,0
0,65,2,0
0,65,3,6
0,65,4,6
0,65,5,6
0,65,6,6
0,65,7,6
0,65,8,6
0,65,9,6
0,65,10,6
0,65,11,6
0,65,12,6
0,65,13,6
0,65,14,6
0,65,15,6
0,65,16,6
0,65,17,6
0,65,18,6
0,65,19,6
0,65,20,6
0,65,21,6
0,65,22,6
0,65,23,6
0,65,24,6
0,65,25,6
0,65,26,6
0,65,27,6
0,65,28,6
0,66,1,0
0,66,2,0
0,66,3,6
0,66,4,6
0,66,5,6
0,66,6,6
0,66,7,6
0,66,8,6
0,66,9,6
0,66,10,6
0,66,11,6
0,66,12,6
0,66,13,6
0,66,14,6
0,66,15,6
0,66,16,6
0,66,17,6
0,66,18,6
0,66,19,6
0,66,20,6
0,66,21,6
0,66,22,6
0,66,23,6
0,66,24,6
0,66,25,6
0,66,26,6
0,66,27,6
0,66,28,6
0,67,1,0
0,67,2,0
0,67,3,6
0,67,4,6
0,67,5,6
0,67,6,6
0,67,7,6
0,67,8,6
0,67,9,6
0,67,10,6
0,67,11,6
0,67,12,6
0,67,13,6
0,67,14,6
0,67,15,6
0,67,16,6
0,67,17,6
0,67,18,6
0,67,19,6
0,67,20,6
0,67,21,6
0,67,22,6
0,67,23,6
0,67,24,6
0,67,25,6
0,67,26,6
0,67,27,6
0,67,28,6
0,68,1,0
0,68,2,0
0,68,3,6
0,68,4,6
0,68,5,6
0,68,6,6
0,68,7,6
0,68,8,6
0,68,9,6
0,68,10,6
0,68,11,6
0,68,12,6
0,68,13,6
0,68,14,6
0,68,15,6
0,68,16,6
0,68,17,6
0,68,18,6
0,68,19,6
0,68,20,6
0,68,21,6
0,68,22,6
0,68,23,6
0,68,24,6
0,68,25,6
0,68,26,6
0,68,27,6
0,68,28,6
0,69,1,0
0,69,2,0
0,69,3,6
0,69,4,6
0,69,5,6
0,69,6,6
0,69,7,6
0,69,8,6
0,69,9,6
0,69,10,6
0,69,11,6
0,69,12,6
0,69,13,6
0,69,14,6
0,69,15,6
0,69,16,6
0,69,17,6
0,69,18,6
0,69,19,6
0,69,20,6
0,69,21,6
0,69,22,6
0,69,23,6
0,69,24,6
0,69,25,6
0,69,26,6
0,69,27,6
0,69,28,6
0,70,1,0
0,70,2,0
0,70,3,6
0,70,4,6
0,70,5,6
0,70,6,6
0,70,7,6
0,70,8,6
0,70,9,6
0,70,10,6
0,70,11,6
0,70,12,6
0,70,13,6
0,70,14,6
0,70,15,6
0,70,16,6
0,70,17,6
0,70,18,6
0,70,19,6
0,70,20,6
0,70,21,6
0,70,22,6
0,70,23,6
0,70,24,6
0,70,25,6
0,70,26,6
0,70,27,6
0,70,28,6
0,71,1,0
0,71,2,0
0,71,3,6
0,71,4,6
0,71,5,6
0,71,6,6
0,71,7,6
0,71,8,6
0,71,9,6
0,71,10,6
0,71,11,6
0,71,12,6
0,71,13,6
0,71,14,6
0,71,15,6
0,71,16,6
0,71,17,6
0,71,18,6
0,71,19,6
0,71,20,6
0,71,21,6
0,71,22,6
0,71,23,6
0,71,24,6
0,71,25,6
0,71,26,6
0,71,27,6
0,71,28,6
0,72,1,0
0,72,2,0
0,72,3,6
0,72,4,6
0,72,5,6
0,72,6,6
0,72,7,6
0,72,8,6
0,72,9,6
0,72,10,6
0,72,11,6
0,72,12,6
0,72,13,6
0,72,14,6
0,72,15,6
0,72,16,6
0,72,17,6
0,72,18,6
0,72,19,6
0,72,20,6
0,72,21,6
0,72,22,6
0,72,23,6
0,72,24,6
0,72,25,6
0,72,26,6
0,72,27,6
0,72,28,6
0,73,1,0
0,73,2,0
0,73,3,6
0,73,4,6
0,73,5,6
0,73,6,6
0,73,7,6
0,73,8,6
0,73,9,6
0,73,10,6
0,73,11,6
0,73,12,6
0,73,13,6
0,73,14,6
0,73,15,6
0,73,16,6
0,73,17,6
0,73,18,6
0,73,19,6
0,73,20,6
0,73,21,6
0,73,22,6
0,73,23,6
0,73,24,6
0,73,25,6
0,73,26,6
0,73,27,6
0,73,28,6
0,74,1,0
0,74,2,0
0,74,3,6
0,74,4,6
0,74,5,6
0,74,6,6
0,74,7,6
0,74,8,6
0,74,9,6
0,74,10,6
0,74,11,6
0,74,12,6
0,74,13,6
0,74,14,6
0,74,15,6
0,74,16,6
0,74,17,6
0,74,18,6
0,74,19,6
0,74,20,6
0,74,21,6
0,74,22,6
0,74,23,6
0,74,24,6
0,74,25,6
0,74,26,6
0,74,27,6
0,74,28,6
0,75,1,0
0,75,2,0
0,75,3,6
0,75,4,6
0,75,5,6
0,75,6,6
0,75,7,6
0,75,8,6
0,75,9,6
0,75,10,6
0,75,11,6
0,75,12,6
0,75,13,6
0,75,14,6
0,75,15,6
0,75,16,6
0,75,17,6
0,75,18,6
0,75,19,6
0,75,20,6
0,75,21,6
0,75,22,6
0,75,23,6
0,75,24,6
0,75,25,6
0,75,26,6
0,75,27,6
0,75,28,6
0,76,1,0
0,76,2,0
0,76,3,6
0,76,4,6
0,76,5,6
0,76,6,6
0,76,7,6
0,76,8,6
0,76,9,6
0,76,10,6
0,76,11,6
0,76,12,6
0,76,13,6
0,76,14,6
0,76,15,6
0,76,16,6
0,76,17,6
0,76,18,6
0,76,19,6
0,76,20,6
0,76,21,6
0,76,22,6
0,76,23,6
0,76,24,6
0,76,25,6
0,76,26,6
0,76,27,6
0,76,28,6
0,77,1,0
0,77,2,0
0,77,3,6
0,77,4,6
0,77,5,6
0,77,6,6
0,77,7,6
0,77,8,6
0,77,9,6
0,77,10,6
0,77,11,6
0,77,12,6
0,77,13,6
0,77,14,6
0,77,15,6
0,77,16,6
0,77,17,6
0,77,18,6
0,77,19,6
0,77,20,6
0,77,21,6
0,77,22,6
0,77,23,6
0,77,24,6
0,77,25,6
0,77,26,6
0,77,27,6
0,77,28,6
0,78,1,0
0,78,2,0
0,78,3,6
0,78,4,6
0,78,5,6
0,78,6,6
0,78,7,6
0,78,8,6
0,78,9,6
0,78,10,6
0,78,11,6
0,78,12,6
0,78,13,6
0,78,14,6
0,78,15,6
0,78,16,6
0,78,17,6
0,78,18,6
0,78,19,6
0,78,20,6
0,78,21,6
0,78,22,6
0,78,23,6
0,78,24,6
0,78,25,6
0,78,26,6
0,78,27,6
0,78,28,6
0,79,1,0
0,79,2,0
0,79,3,6
0,79,4,6
0,79,5,6
0,79,6,6
0,79,7,6
0,79,8,6
0,79,9,6
0,79,10,6
0,79,11,6
0,79,12,6
0,79,13,6
0,79,14,6
0,79,15,6
0,79,16,6
0,79,17,6
0,79,18,6
0,79,19,6
0,79,20,6
0,79,21,6
0,79,22,6
0,79,23,6
0,79,24,6
0,79,25,6
0,79,26,6
0,79,27,6
0,79,28,6
0,80,1,0
0,80,2,0
0,80,3,6
0,80,4,6
0,80,5,6
0,80,6,6
0,80,7,6
0,80,8,6
0,80,9,6
0,80,10,6
0,80,11,6
0,80,12,6
0,80,13,6
0,80,14,6
0,80,15,6
0,80,16,6
0,80,17,6
0,80,18,6
0,80,19,6
0,80,20,6
0,80,21,6
0,80,22,6
0,80,23,6
0,80,24,6
0,80,25,6
0,80,26,6
0,80,27,6
0,80,28,6
0,81,1,0
0,81,2,0
0,81,3,6
0,81,4,6
0,81,5,6
0,81,6,6
0,81,7,6
0,81,8,6
0,81,9,6
0,81,10,6
0,81,11,6
0,81,12,6
0,81,13,6
0,81,14,6
0,81,15,6
0,81,16,6
0,81,17,6
0,81,18,6
0,81,19,6
0,81,20,6
0,81,21,6
0,81,22,6
0,81,23,6
0,81,24,6
0,81,25,6
0,81,26,6
0,81,27,6
0,81,28,6
0,82,1,0
0,82,2,0
0,82,3,6
0,82,4,6
0,82,5,6
0,82,6,6
0,82,7,6
0,82,8,6
0,82,9,6
0,82,10,6
0,82,11,6
0,82,12,6
0,82,13,6
0,82,14,6
0,82,15,6
0,82,16,6
0,82,17,6
0,82,18,6
0,82,19,6
0,82,20,6
0,82,21,6
0,82,22,6
0,82,23,6
0,82,24,6
0,82,25,6
0,82,26,6
0,82,27,6
0,82,28,6
0,83,1,0
0,83,2,0
0,83,3,6
0,83,4,6
0,83,5,6
0,83,6,6
0,83,7,6
0,83,8,6
0,83,9,6
0,83,10,6
0,83,11,6
0,83,12,6
0,83,13,6
0,83,14,6
0,83,15,6
0,83,16,6
0,83,17,6
0,83,18,6
0,83,19,6
0,83,20,6
0,83,21,6
0,83,22,6
0,83,23,6
0,83,24,6
0,83,25,6
0,83,26,6
0,83,27,6
0,83,28,6
0,84,1,0
0,84,2,0
0,84,3,6
0,84,4,6
0,84,5,6
0,84,6,6
0,84,7,6
0,84,8,6
0,84,9,6
0,84,10,6
0,84,11,6
0,84,12,6
0,84,13,6
0,84,14,6
0,84,15,6
0,84,16,6
0,84,17,6
0,84,18,6
0,84,19,6
0,84,20,6
0,84,21,6
0,84,22,6
0,84,23,6
0,84,24,6
0,84,25,6
0,84,26,6
0,84,27,6
0,84,28,6
0,85,1,0
0,85,2,0
0,85,3,6
0,85,4,6
0,85,5,6
0,85,6,6
0,85,7,6
0,85,8,6
0,85,9,6
0,85,10,6
0,85,11,6
0,85,12,6
0,85,13,6
0,85,14,6
0,85,15,6
0,85,16,6
0,85,17,6
0,85,18,6
0,85,19,6
0,85,20,6
0,85,21,6
0,85,22,6
0,85,23,6
0,85,24,6
0,85,25,6
0,85,26,6
0,85,27,6
0,85,28,6
0,86,1,0
0,86,2,0
0,86,3,6
0,86,4,6
0,86,5,6
0,86,6,6
0,86,7,6
0,86,8,6
0,86,9,6
0,86,10,6
0,86,11,6
0,86,12,6
0,86,13,6
0,86,14,6
0,86,15,6
0,86,16,6
0,86,17,6
0,86,18,6
0,86,19,6
0,86,20,6
0,86,21,6
0,86,22,6
0,86,23,6
0,86,24,6
0,86,25,6
0,86,26,6
0,86,27,6
0,86,28,6
0,87,1,0
0,87,2,0
0,87,3,6
0,87,4,6
0,87,5,6
0,87,6,6
0,87,7,6
0,87,8,6
0,87,9,6
0,87,10,6
0,87,11,6
0,87,12,6
0,87,13,6
0,87,14,6
0,87,15,6
0,87,16,6
0,87,17,6
0,87,18,6
0,87,19,6
0,87,20,6
0,87,21,6
0,87,22,6
0,87,23,6
0,87,24,6
0,87,25,6
0,87,26,6
0,87,27,6
0,87,28,6
0,88,1,0
0,88,2,0
0,88,3,6
0,88,4,6
0,88,5,6
0,88,6,6
0,88,7,6
0,88,8,6
0,88,9,6
0,88,10,6
0,88,11,6
0,88,12,6
0,88,13,6
0,88,14,6
0,88,15,6
0,88,16,6
0,88,17,6
0,88,18,6
0,88,19,6
0,88,20,6
0,88,21,6
0,88,22,6
0,88,23,6
0,88,24,6
0,88,25,6
0,88,26,6
0,88,27,6
0,88,28,6
0,89,1,0
0,89,2,0
0,89,3,6
0,89,4,6
0,89,5,6
0,89,6,6
0,89,7,6
0,89,8,6
0,89,9,6
0,89,10,6
0,89,11,6
0,89,12,6
0,89,13,6
0,89,14,6
0,89,15,6
0,89,16,6
0,89,17,6
0,89,18,6
0,89,19,6
0,89,20,6
0,89,21,6
0,89,22,6
0,89,23,6
0,89,24,6
0,89,25,6
0,89,26,6
0,89,27,6
0,89,28,6
0,90,1,0
0,90,2,0
0,90,3,6
0,90,4,6
0,90,5,6
0,90,6,6
0,90,7,6
0,90,8,6
0,90,9,6
0,90,10,6
0,90,11,6
0,90,12,6
0,90,13,6
0,90,14,6
0,90,15,6
0,90,16,6
0,90,17,6
0,90,18,6
0,90,19,6
0,90,20,6
0,90,21,6
0,90,22,6
0,90,23,6
0,90,24,6
0,90,25,6
0,90,26,6
0,90,27,6
0,90,28,6
0,91,1,0
0,91,2,0
0,91,3,6
0,91,4,6
0,91,5,6
0,91,6,6
0,91,7,6
0,91,8,6
0,91,9,6
0,91,10,6
0,91,11,6
0,91,12,6
0,91,13,6
0,91,14,6
0,91,15,6
0,91,16,6
0,91,17,6
0,91,18,6
0,91,19,6
0,91,20,6
0,91,21,6
0,91,22,6
0,91,23,6
0,91,24,6
0,91,25,6
0,91,26,6
0,91,27,6
0,91,28,6
0,92,1,0
0,92,2,0
0,92,3,6
0,92,4,6
0,92,5,6
0,92,6,6
0,92,7,6
0,92,8,6
0,92,9,6
0,92,10,6
0,92,11,6
0,92,12,6
0,92,13,6
0,92,14,6
0,92,15,6
0,92,16,6
0,92,17,6
0,92,18,6
0,92,19,6
0,92,20,6
0,92,21,6
0,92,22,6
0,92,23,6
0,92,24,6
0,92,25,6
0,92,26,6
0,92,27,6
0,92,28,6
0,93,1,0
0,93,2,0
0,93,3,6
0,93,4,6
0,93,5,6
0,93,6,6
0,93,7,6
0,93,8,6
0,93,9,6
0,93,10,6
0,93,11,6
0,93,12,6
0,93,13,6
0,93,14,6
0,93,15,6
0,93,16,6
0,93,17,6
0,93,18,6
0,93,19,6
0,93,20,6
0,93,21,6
0,93,22,6
0,93,23,6
0,93,24,6
0,93,25,6
0,93,26,6
0,93,27,6
0,93,28,6
0,94,1,0
0,94,2,0
0,94,3,6
0,94,4,6
0,94,5,6
0,94,6,6
0,94,7,6
0,94,8,6
0,94,9,6
0,94,10,6
0,94,11,6
0,94,12,6
0,94,13,6
0,94,14,6
0,94,15,6
0,94,16,6
0,94,17,6
0,94,18,6
0,94,19,6
0,94,20,6
0,94,21,6
0,94,22,6
0,94,23,6
0,94,24,6
0,94,25,6
0,94,26,6
0,94,27,6
0,94,28,6
0,95,1,0
0,95,2,0
0,95,3,6
0,95,4,6
0,95,5,6
0,95,6,6
0,95,7,6
0,95,8,6
0,95,9,6
0,95,10,6
0,95,11,6
0,95,12,6
0,95,13,6
0,95,14,6
0,95,15,6
0,95,16,6
0,95,17,6
0,95,18,6
0,95,19,6
0,95,20,6
0,95,21,6
0,95,22,6
0,95,23,6
0,95,24,6
0,95,25,6
0,95,26,6
0,95,27,6
0,95,28,6
0,96,1,0
0,96,2,0
0,96,3,6
0,96,4,6
0,96,5,6
0,96,6,6
0,96,7,6
0,96,8,6
0,96,9,6
0,96,10,6
0,96,11,6
0,96,12,6
0,96,13,6
0,96,14,6
0,96,15,6
0,96,16,6
0,96,17,6
0,96,18,6
0,96,19,6
0,96,20,6
0,96,21,6
0,96,22,6
0,96,23,6
0,96,24,6
0,96,25,6
0,96,26,6
0,96,27,6
0,96,28,6
0,97,1,0
0,97,2,0
0,97,3,6
0,97,4,6
0,97,5,6
0,97,6,6
0,97,7,6
0,97,8,6
0,97,9,6
0,97,10,6
0,97,11,6
0,97,12,6
0,97,13,6
0,97,14,6
0,97,15,6
0,97,16,6
0,97,17,6
0,97,18,6
0,97,19,6
0,97,20,6
0,97,21,6
0,97,22,6
0,97,23,6
0,97,24,6
0,97,25,6
0,97,26,6
0,97,27,6
0,97,28,6
0,98,1,0
0,98,2,0
0,98,3,6
0,98,4,6
0,98,5,6
0,98,6,6
0,98,7,6
0,98,8,6
0,98,9,6
0,98,10,6
0,98,11,6
0,98,12,6
0,98,13,6
0,98,14,6
0,98,15,6
0,98,16,6
0,98,17,6
0,98,18,6
0,98,19,6
0,98,20,6
0,98,21,6
0,98,22,6
0,98,23,6
0,98,24,6
0,98,25,6
0,98,26,6
0,98,27,6
0,98,28,6
0,99,1,0
0,99,2,0
0,99,3,6
0,99,4,6
0,99,5,6
0,99,6,6
0,99,7,6
0,99,8,6
0,99,9,6
0,99,10,6
0,99,11,6
0,99,12,6
0,99,13,6
0,99,14,6
0,99,15,6
0,99,16,6
0,99,17,6
0,99,18,6
0,99,19,6
0,99,20,6
0,99,21,6
0,99,22,6
0,99,23,6
0,99,24,6
0,99,25,6
0,99,26,6
0,99,27,6
0,99,28,6
0,100,1,0
0,100,2,0
0,100,3,6
0,100,4,6
0,100,5,6
0,100,6,6
0,100,7,6
0,100,8,6
0,100,9,6
0,100,10,6
0,100,11,6
0,100,12,6
0,100,13,6
0,100,14,6
0,100,15,6
0,100,16,6
0,100,17,6
0,100,18,6
0,100,19,6
0,100,20,6
0,100,21,6
0,100,22,6
0,100,23,6
0,100,24,6
0,100,25,6
0,100,26,6
0,100,27,6
0,100,28,6
0,101,1,0
0,101,2,0
0,101,3,6
0,101,4,6
0,101,5,6
0,101,6,6
0,101,7,6
0,101,8,6
0,101,9,6
0,101,10,6
0,101,11,6
0,101,12,6
0,101,13,6
0,101,14,6
0,101,15,6
0,101,16,6
0,101,17,6
0,101,18,6
0,101,19,6
0,101,20,6
0,101,21,6
0,101,22,6
0,101,23,6
0,101,24,6
0,101,25,6
0,101,26,6
0,101,27,6
0,101,28,6
0,102,1,0
0,102,2,0
0,102,3,6
0,102,4,6
0,102,5,6
0,102,6,6
0,102,7,6
0,102,8,6
0,102,9,6
0,102,10,6
0,102,11,6
0,102,12,6
0,102,13,6
0,102,14,6
0,102,15,6
0,102,16,6
0,102,17,6
0,102,18,6
0,102,19,6
0,102,20,6
0,102,21,6
0,102,22,6
0,102,23,6
0,102,24,6
0,102,25,6
0,102,26,6
0,102,27,6
0,102,28,6
0,103,1,0
0,103,2,0
0,103,3,6
0,103,4,6
0,103,5,6
0,103,6,6
0,103,7,6
0,103,8,6
0,103,9,6
0,103,10,6
0,103,11,6
0,103,12,6
0,103,13,6
0,103,14,6
0,103,15,6
0,103,16,6
0,103,17,6
0,103,18,6
0,103,19,6
0,103,20,6
0,103,21,6
0,103,22,6
0,103,23,6
0,103,24,6
0,103,25,6
0,103,26,6
0,103,27,6
0,103,28,6
0,104,1,0
0,104,2,0
0,104,3,6
0,104,4,6
0,104,5,6
0,104,6,6
0,104,7,6
0,104,8,6
0,104,9,6
0,104,10,6
0,104,11,6
0,104,12,6
0,104,13,6
0,104,14,6
0,104,15,6
0,104,16,6
0,104,17,6
0,104,18,6
0,104,19,6
0,104,20,6
0,104,21,6
0,104,22,6
0,104,23,6
0,104,24,6
0,104,25,6
0,104,26,6
0,104,27,6
0,104,28,6
0,105,1,0
0,105,2,0
0,105,3,6
0,105,4,6
0,105,5,6
0,105,6,6
0,105,7,6
0,105,8,6
0,105,9,6
0,105,10,6
0,105,11,6
0,105,12,6
0,105,13,6
0,105,14,6
0,105,15,6
0,105,16,6
0,105,17,6
0,105,18,6
0,105,19,6
0,105,20,6
0,105,21,6
0,105,22,6
0,105,23,6
0,105,24,6
0,105,25,6
0,105,26,6
0,105,27,6
0,105,28,6
0,106,1,0
0,106,2,0
0,106,3,6
0,106,4,6
0,106,5,6
0,106,6,6
0,106,7,6
0,106,8,6
0,106,9,6
0,106,10,6
0,106,11,6
0,106,12,6
0,106,13,6
0,106,14,6
0,106,15,6
0,106,16,6
0,106,17,6
0,106,18,6
0,106,19,6
0,106,20,6
0,106,21,6
0,106,22,6
0,106,23,6
0,106,24,6
0,106,25,6
0,106,26,6
0,106,27,6
0,106,28,6
0,107,1,0
0,107,2,0
0,107,3,6
0,107,4,6
0,107,5,6
0,107,6,6
0,107,7,6
0,107,8,6
0,107,9,6
0,107,10,6
0,107,11,6
0,107,12,6
0,107,13,6
0,107,14,6
0,107,15,6
0,107,16,6
0,107,17,6
0,107,18,6
0,107,19,6
0,107,20,6
0,107,21,6
0,107,22,6
0,107,23,6
0,107,24,6
0,107,25,6
0,107,26,6
0,107,27,6
0,107,28,6
0,108,1,0
0,108,2,0
0,108,3,6
0,108,4,6
0,108,5,6
0,108,6,6
0,108,7,6
0,108,8,6
0,108,9,6
0,108,10,6
0,108,11,6
0,108,12,6
0,108,13,6
0,108,14,6
0,108,15,6
0,108,16,6
0,108,17,6
0,108,18,6
0,108,19,6
0,108,20,6
0,108,21,6
0,108,22,6
0,108,23,6
0,108,24,6
0,108,25,6
0,108,26,6
0,108,27,6
0,108,28,6
0,109,1,0
0,109,2,0
0,109,3,0
0,109,4,6
0,109,5,6
0,109,6,6
0,109,7,6
0,109,8,6
0,109,9,6
0,109,10,6
0,109,11,6
0,109,12,6
0,109,13,6
0,109,14,6
0,109,15,6
0,109,16,6
0,109,17,6
0,109,18,6
0,109,19,6
0,109,20,6
0,109,21,6
0,109,22,6
0,109,23,6
0,109,24,6
0,109,25,6
0,109,26,6
0,109,27,6
0,109,28,6
0,110,1,0
0,110,2,0
0,110,3,0
0,110,4,0
0,110,5,6
0,110,6,6
0,110,7,6
0,110,8,6
0,110,9,6
0,110,10,6
0,110,11,6
0,110,12,6
0,110,13,6
0,110,14,6
0,110,15,6
0,110,16,6
0,110,17,6
0,110,18,6
0,110,19,6
0,110,20,6
0,110,21,6
0,110,22,6
0,110,23,6
0,110,24,6
0,110,25,6
0,110,26,6
0,110,27,6
0,110,28,6
0,111,1,0
0,111,2,0
0,111,3,0
0,111,4,0
0,111,5,0
0,111,6,6
0,111,7,6
0,111,8,6
0,111,9,6
0,111,10,6
0,111,11,6
0,111,12,6
0,111,13,6
0,111,14,6
0,111,15,6
0,111,16,6
0,111,17,6
0,111,18,6
0,111,19,6
0,111,20,6
0,111,21,6
0,111,22,6
0,111,23,6
0,111,24,6
0,111,25,6
0,111,26,6
0,111,27,6
0,111,28,6
0,112,1,0
0,112,2,0
0,112,3,0
0,112,4,0
0,112,5,0
0,112,6,0
0,112,7,6
0,112,8,6
0,112,9,6
0,112,10,6
0,112,11,6
0,112,12,0
0,112,13,6
0,112,14,6
0,112,15,6
0,112,16,6
0,112,17,6
0,112,18,6
0,112,19,6
0,112,20,6
0,112,21,6
0,112,22,6
0,112,23,6
0,112,24,6
0,112,25,6
0,112,26,6
0,112,27,6
0,112,28,6
0,113,1,0
0,113,2,0
0,113,3,0
0,113,4,0
0,113,5,0
0,113,6,0
0,113,7,0
0,113,8,6
0,113,9,6
0,113,10,6
0,113,11,6
0,113,12,6
0,113,13,0
0,113,14,6
0,113,15,6
0,113,16,6
0,113,17,6
0,113,18,6
0,113,19,6
0,113,20,6
0,113,21,0
0,113,22,6
0,113,23,6
0,113,24,6
0,113,25,6
0,113,26,6
0,113,27,6
0,113,28,6
0,114,1,0
0,114,2,0
0,114,3,0
0,114,4,0
0,114,5,0
0,114,6,0
0,114,7,0
0,114,8,0
0,114,9,6
0,114,10,0
0,114,11,0
0,114,12,0
0,114,13,6
0,114,14,0
0,114,15,6
0,114,16,6
0,114,17,6
0,114,18,6
0,114,19,6
0,114,20,6
0,114,21,6
0,114,22,0
0,114,23,6
0,114,24,6
0,114,25,6
0,114,26,6
0,114,27,6
0,114,28,6
0,115,1,0
0,115,2,0
0,115,3,0
0,115,4,0
0,115,5,0
0,115,6,0
0,115,7,0
0,115,8,0
0,115,9,0
0,115,10,6
0,115,11,0
0,115,12,0
0,115,13,0
0,115,14,6
0,115,15,0
0,115,16,6
0,115,17,6
0,115,18,6
0,115,19,6
0,115,20,6
0,115,21,6
0,115,22,6
0,115,23,0
0,115,24,6
0,115,25,6
0,115,26,6
0,115,27,6
0,115,28,6
0,116,1,0
0,116,2,0
0,116,3,0
0,116,4,0
0,116,5,0
0,116,6,0
0,116,7,0
0,116,8,0
0,116,9,0
0,116,10,0
0,116,11,6
0,116,12,0
0,116,13,0
0,116,14,0
0,116,15,6
0,116,16,0
0,116,17,6
0,116,18,6
0,116,19,0
0,116,20,0
0,116,21,0
0,116,22,6
0,116,23,6
0,116,24,0
0,116,25,6
0,116,26,6
0,116,27,6
0,116,28,6
0,117,1,0
0,117,2,0
0,117,3,0
0,117,4,0
0,117,5,0
0,117,6,0
0,117,7,0
0,117,8,0
0,117,9,0
0,117,10,0
0,117,11,0
0,117,12,6
0,117,13,0
0,117,14,0
0,117,15,0
0,117,16,6
0,117,17,0
0,117,18,6
0,117,19,6
0,117,20,0
0,117,21,0
0,117,22,0
0,117,23,6
0,117,24,6
0,117,25,0
0,117,26,6
0,117,27,6
0,117,28,6
0,118,1,0
0,118,2,0
0,118,3,0
0,118,4,0
0,118,5,0
0,118,6,0
0,118,7,0
0,118,8,0
0,118,9,0
0,118,10,0
0,118,11,0
0,118,12,0
0,118,13,0
0,118,14,0
0,118,15,0
0,118,16,0
0,118,17,6
0,118,18,0
0,118,19,6
0,118,20,6
0,118,21,0
0,118,22,0
0,118,23,0
0,118,24,6
0,118,25,6
0,118,26,0
0,118,27,6
0,118,28,6
0,119,1,0
0,119,2,0
0,119,3,0
0,119,4,0
0,119,5,0
0,119,6,0
0,119,7,0
0,119,8,0
0,119,9,0
0,119,10,0
0,119,11,0
0,119,12,0
0,119,13,0
0,119,14,0
0,119,15,0
0,119,16,0
0,119,17,0
0,119,18,6
0,119,19,0
0,119,20,0
0,119,21,6
0,119,22,0
0,119,23,0
0,119,24,0
0,119,25,6
0,119,26,6
0,119,27,0
0,119,28,6
0,120,1,0
0,120,2,0
0,120,3,0
0,120,4,0
0,120,5,0
0,120,6,0
0,120,7,0
0,120,8,0
0,120,9,0
0,120,10,0
0,120,11,0
0,120,12,0
0,120,13,0
0,120,14,0
0,120,15,0
0,120,16,0
0,120,17,0
0,120,18,0
0,120,19,6
0,120,20,0
0,120,21,0
0,120,22,6
0,120,23,0
0,120,24,0
0,120,25,0
0,120,26,6
0,120,27,6
0,120,28,0
0,121,1,0
0,121,2,0
0,121,3,0
0,121,4,0
0,121,5,0
0,121,6,0
0,121,7,0
0,121,8,0
0,121,9,0
0,121,10,0
0,121,11,0
0,121,12,0
0,121,13,0
0,121,14,0
0,121,15,0
0,121,16,0
0,121,17,0
0,121,18,0
0,121,19,0
0,121,20,6
0,121,21,0
0,121,22,0
0,121,23,6
0,121,24,0
0,121,25,0
0,121,26,0
0,121,27,6
0,121,28,6
0,122,1,0
0,122,2,0
0,122,3,0
0,122,4,0
0,122,5,0
0,122,6,0
0,122,7,0
0,122,8,0
0,122,9,0
0,122,10,0
0,122,11,0
0,122,12,0
0,122,13,0
0,122,14,0
0,122,15,0
0,122,16,0
0,122,17,0
0,122,18,0
0,122,19,0
0,122,20,0
0,122,21,6
0,122,22,0
0,122,23,0
0,122,24,6
0,122,25,0
0,122,26,0
0,122,27,0
0,122,28,6
0,123,1,0
0,123,2,0
0,123,3,0
0,123,4,0
0,123,5,0
0,123,6,0
0,123,7,0
0,123,8,0
0,123,9,0
0,123,10,0
0,123,11,0
0,123,12,0
0,123,13,0
0,123,14,0
0,123,15,0
0,123,16,0
0,123,17,0
0,123,18,0
0,123,19,0
0,123,20,0
0,123,21,0
0,123,22,6
0,123,23,0
0,123,24,0
0,123,25,6
0,123,26,0
0,123,27,0
0,123,28,0
0,124,1,0
0,124,2,0
0,124,3,0
0,124,4,0
0,124,5,0
0,124,6,0
0,124,7,0
0,124,8,0
0,124,9,0
0,124,10,0
0,124,11,0
0,124,12,0
0,124,13,0
0,124,14,0
0,124,15,0
0,124,16,0
0,124,17,0
0,124,18,0
0,124,19,0
0,124,20,0
