Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,243,65,151,44,1,25
4,245,50,161,42,0,10
5,260,67,138,45,3,0
6,230,65,132,67,0,10
7,245,78,128,39,1,5
8,261,89,157,45,2,5
9,223,102,140,37,2,5
10,257,80,145,39,3,5
11,266,84,137,52,3,10
12,277,92,154,42,13,15
13,270,85,156,41,6,50
14,261,98,150,53,2,30
15,242,99,151,49,9,25
16,293,117,142,41,8,30
17,270,94,152,53,5,50
18,266,120,180,38,10,25
19,293,145,152,36,7,30
20,262,126,153,42,5,50
21,282,133,171,58,11,30
22,253,129,136,33,14,35
23,250,118,177,43,9,45
24,278,131,161,43,8,70
25,279,148,166,53,13,30
26,254,147,166,37,8,45
27,280,139,173,54,10,50
