Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,225,79,148,36,2,20
4,215,57,143,32,0,15
5,218,59,150,40,1,0
6,231,75,127,33,1,5
7,261,65,153,47,3,10
8,269,77,140,26,1,10
9,236,79,151,46,2,5
10,263,97,154,52,8,10
11,271,97,136,53,1,25
12,293,98,172,39,4,10
13,259,100,144,39,6,30
14,285,114,151,36,7,20
15,256,109,180,57,6,30
16,268,120,163,42,6,30
17,259,104,161,42,4,30
18,273,130,175,51,13,15
19,266,111,151,51,12,50
20,280,132,173,46,5,65
21,290,123,173,50,9,20
22,292,139,176,46,10,50
23,273,121,189,45,14,40
24,276,145,173,40,6,55
25,272,132,193,45,18,55
26,291,152,177,61,11,45
27,270,163,188,55,8,65
