Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,187,62,137,46,4,20
4,232,77,124,25,0,20
5,227,71,143,43,1,20
6,223,65,149,50,0,5
7,239,67,154,48,2,0
8,254,68,165,43,3,5
9,240,72,151,49,4,15
10,239,100,164,40,1,10
11,261,78,146,36,5,20
12,241,83,146,42,2,20
13,242,92,151,42,3,0
14,250,106,162,43,1,15
15,265,80,143,48,2,10
16,258,106,158,38,7,20
17,277,112,167,41,4,30
18,273,118,169,44,9,15
19,261,126,154,48,7,45
20,265,129,155,44,7,30
21,259,132,166,50,7,30
22,279,145,165,55,6,30
23,296,125,170,59,5,40
24,260,135,177,52,14,40
25,231,132,164,53,10,20
26,252,118,174,53,8,50
27,273,152,139,47,10,25
