Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,205,61,149,40,2,15
4,247,62,132,42,1,10
5,225,66,137,40,3,15
6,231,49,135,46,3,10
7,240,62,133,26,2,15
8,238,72,146,54,1,15
9,254,73,148,37,5,10
10,234,80,148,53,3,15
11,247,71,155,41,2,15
12,248,85,147,44,4,10
13,252,95,137,51,9,10
14,259,124,146,47,2,50
15,237,100,146,44,5,10
16,241,118,178,41,11,15
17,257,117,147,38,11,40
18,270,120,152,42,6,35
19,250,117,171,58,11,35
20,237,125,155,40,11,70
21,255,126,154,52,6,40
22,250,129,172,40,15,35
23,250,139,156,53,7,65
24,282,115,170,46,10,50
25,239,142,162,53,11,70
26,282,152,176,46,10,40
27,239,147,194,40,9,35
