Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,215,65,154,31,4,20
4,201,90,144,36,4,0
5,218,70,128,28,2,30
6,185,75,139,48,2,10
7,237,59,140,45,1,5
8,232,69,114,44,2,5
9,227,71,150,31,3,10
10,266,83,130,39,3,20
11,213,73,134,47,1,15
12,213,93,157,49,3,5
13,221,114,150,47,3,10
14,250,115,141,49,8,20
15,254,114,167,41,5,40
16,252,89,139,51,3,25
17,210,99,135,42,8,15
18,231,107,153,51,11,30
19,242,103,149,43,6,50
20,229,114,160,44,6,40
21,242,135,154,32,12,30
22,213,126,169,42,5,45
23,251,116,173,47,7,30
24,226,146,145,38,2,45
25,245,129,165,37,8,10
26,226,134,144,57,5,25
27,265,138,133,55,5,40
