Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,178,72,132,39,3,0
4,208,65,117,35,2,20
5,224,70,144,43,4,10
6,237,67,112,39,2,10
7,221,77,137,32,3,20
8,230,61,140,43,0,10
9,254,75,134,43,2,0
10,228,81,134,35,1,10
11,222,75,176,33,4,10
12,234,88,132,47,3,10
13,247,89,161,43,2,15
14,251,96,149,40,4,15
15,228,103,135,49,4,10
16,237,104,136,40,6,20
17,257,100,157,39,5,30
18,244,90,180,35,7,20
19,260,112,148,41,3,30
20,249,123,156,46,7,35
21,227,125,139,51,11,25
22,244,134,157,37,5,30
23,255,135,165,46,8,30
24,259,126,165,48,3,40
25,248,153,148,42,6,25
26,246,132,156,62,11,45
27,242,171,170,34,9,45
