Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,204,65,151,49,3,30
4,245,60,150,38,2,10
5,244,80,124,38,2,10
6,234,75,141,42,1,10
7,225,87,121,34,4,15
8,222,85,135,35,5,5
9,232,88,139,41,2,25
10,236,86,153,36,3,20
11,232,104,140,42,3,10
12,265,90,153,41,5,20
13,232,87,147,67,5,25
14,271,95,154,37,2,20
15,268,113,168,40,3,15
16,258,96,157,50,4,10
17,257,114,138,53,5,25
18,264,115,137,40,4,25
19,288,97,165,40,1,10
20,263,130,164,41,13,10
21,282,139,142,41,2,55
22,257,121,150,37,13,10
23,246,126,169,45,5,25
24,272,143,173,54,5,35
25,253,150,162,52,10,55
26,243,141,168,63,14,40
27,248,130,192,59,4,55
