Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,213,70,124,35,1,10
4,185,62,147,41,5,0
5,231,72,144,38,2,25
6,249,63,138,35,2,20
7,214,66,115,53,2,0
8,254,80,163,47,1,20
9,226,76,136,48,2,5
10,222,68,140,47,2,5
11,267,93,130,46,4,5
12,250,81,152,40,2,25
13,259,92,148,39,4,10
14,257,92,161,55,1,10
15,265,100,161,42,3,10
16,269,108,167,45,2,20
17,258,118,152,58,6,10
18,276,110,165,49,8,30
19,288,102,160,38,9,10
20,255,129,156,45,10,50
21,247,119,161,52,5,30
22,293,125,180,56,10,40
23,268,141,187,52,6,35
24,248,130,169,50,6,60
25,260,143,158,55,8,30
26,237,162,178,46,7,30
27,274,146,177,43,7,40
