Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,201,61,147,42,0,30
4,216,67,140,37,2,0
5,236,65,142,42,3,10
6,215,64,149,37,3,15
7,201,95,133,47,1,10
8,241,81,146,46,3,10
9,243,76,141,39,3,10
10,246,80,160,43,3,15
11,229,79,140,40,3,15
12,258,83,129,46,9,15
13,263,81,187,40,4,40
14,280,89,167,36,5,25
15,248,115,134,33,5,30
16,252,94,170,42,7,20
17,244,132,161,56,4,35
18,280,105,163,38,6,25
19,263,118,145,33,5,30
20,264,116,152,47,7,35
21,254,125,126,59,4,20
22,231,120,168,55,10,35
23,274,142,157,51,12,45
24,274,132,166,46,8,35
25,280,112,178,51,12,40
26,274,147,173,49,11,55
27,258,146,183,62,10,45
