Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,235,69,142,35,4,5
4,212,64,150,45,1,35
5,234,67,141,35,3,15
6,241,66,147,40,4,20
7,229,75,138,41,2,30
8,260,85,123,49,3,20
9,244,86,124,56,1,5
10,250,88,145,39,2,20
11,265,97,135,29,4,5
12,206,88,152,39,5,10
13,253,75,166,46,7,25
14,220,98,134,41,4,30
15,228,117,180,40,8,30
16,244,108,138,45,10,15
17,288,103,131,47,2,35
18,268,97,153,50,2,25
19,257,109,137,39,10,30
20,282,156,151,42,9,35
21,263,138,175,42,6,30
22,238,124,180,49,10,30
23,280,134,173,43,11,30
24,272,140,166,47,15,50
25,275,142,167,43,10,80
26,259,157,149,60,11,50
27,257,152,163,45,10,45
