Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,216,76,128,33,4,20
4,219,58,140,39,0,15
5,219,70,138,38,3,5
6,234,68,122,48,1,10
7,242,91,130,41,3,25
8,213,84,140,41,0,5
9,243,74,120,48,1,5
10,231,88,125,40,2,10
11,210,78,142,42,3,5
12,240,97,140,46,4,20
13,224,86,150,29,7,10
14,229,84,133,58,3,35
15,248,89,143,42,4,15
16,247,98,141,33,5,25
17,232,123,132,45,2,15
18,260,98,156,51,5,10
19,250,116,134,47,8,25
20,265,119,173,39,5,35
21,268,122,144,44,9,30
22,239,107,164,48,7,40
23,231,144,152,46,3,35
24,241,104,175,41,5,25
25,237,146,145,62,4,15
26,245,127,130,61,11,20
27,242,147,151,49,7,40
