Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,219,50,140,34,4,10
4,231,73,137,41,5,25
5,231,76,133,38,0,25
6,218,52,124,47,1,20
7,223,76,151,42,1,10
8,218,79,147,49,2,0
9,227,74,134,35,1,10
10,225,76,153,51,4,5
11,225,90,134,36,4,15
12,243,92,140,53,1,20
13,234,91,115,30,1,5
14,253,91,145,44,7,15
15,244,99,134,58,2,25
16,235,98,135,54,3,15
17,226,111,144,44,4,15
18,231,108,143,38,2,10
19,236,112,150,47,5,5
20,235,111,170,36,7,35
21,253,138,184,46,1,15
22,215,113,156,47,3,30
23,223,127,161,55,9,15
24,232,116,157,41,6,35
25,244,123,164,53,9,20
26,251,140,148,52,7,35
27,242,152,173,42,10,50
