Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,199,67,123,43,0,20
4,229,73,136,42,4,10
5,211,70,130,52,1,15
6,212,74,153,36,2,5
7,221,66,136,38,4,15
8,221,77,130,45,4,20
9,249,94,136,40,3,20
10,230,109,141,43,4,20
11,220,89,138,50,2,10
12,277,94,159,49,3,5
13,237,94,154,49,1,15
14,225,98,145,40,4,5
15,233,101,147,38,3,25
16,256,99,136,49,4,10
17,260,93,134,49,7,25
18,252,102,172,48,3,20
19,232,92,153,41,4,20
20,264,122,142,34,4,30
21,246,143,169,53,5,0
22,243,121,155,52,4,30
23,240,130,146,51,3,20
24,255,107,170,44,6,15
25,282,155,184,50,4,20
26,255,145,154,53,6,30
27,244,123,151,46,6,20
