Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,196,74,145,41,4,20
4,208,53,167,35,2,10
5,223,65,150,43,1,20
6,235,64,148,39,0,10
7,240,85,134,50,0,0
8,250,82,139,49,1,0
9,257,93,149,42,4,5
10,215,73,161,45,5,15
11,250,81,154,45,4,25
12,275,87,136,37,1,10
13,246,80,163,36,2,25
14,240,108,151,47,6,10
15,265,108,148,49,6,20
16,224,112,153,42,4,20
17,257,116,154,49,9,15
18,263,102,156,43,6,45
19,234,125,149,53,6,20
20,267,110,154,61,7,40
21,261,115,164,48,8,15
22,256,123,163,51,8,35
23,246,150,165,46,11,50
24,262,146,165,42,6,25
25,293,139,178,45,6,60
26,263,143,166,36,16,30
27,248,138,156,41,12,40
