Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,236,75,121,37,2,35
4,217,72,135,41,2,25
5,196,79,123,48,4,5
6,225,68,142,38,0,10
7,252,69,133,39,1,15
8,231,66,140,38,5,5
9,216,82,149,35,4,20
10,217,92,128,52,1,10
11,233,72,149,44,2,15
12,252,98,151,49,5,10
13,209,77,129,31,4,10
14,221,104,130,44,3,35
15,239,104,143,37,3,20
16,266,86,183,46,6,10
17,236,128,161,43,7,30
18,234,116,150,59,4,30
19,249,109,160,56,7,15
20,265,107,166,53,8,25
21,236,125,146,42,6,50
22,236,108,131,60,10,20
23,243,119,163,34,5,40
24,247,128,155,50,14,25
25,240,136,166,50,12,65
26,243,137,164,66,5,35
27,202,132,154,47,10,60
