Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,259,65,124,38,1,20
4,251,62,161,36,1,25
5,261,71,147,42,4,15
6,290,76,131,41,2,15
7,296,72,135,52,3,10
8,293,103,150,54,0,5
9,314,80,155,50,2,10
10,297,95,147,43,2,5
11,325,101,131,34,4,10
12,328,106,158,41,4,15
13,272,95,162,52,3,10
14,309,102,150,48,3,25
15,296,107,155,40,6,15
16,322,118,178,46,8,15
17,286,132,151,49,3,35
18,318,126,159,40,7,10
19,297,140,162,51,5,35
20,320,135,194,54,5,35
21,324,153,166,49,6,5
22,280,146,189,37,8,55
23,284,172,173,44,8,35
24,291,160,176,45,9,45
25,295,148,166,55,10,45
26,308,175,163,42,12,50
27,310,172,166,47,10,45
