Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,219,77,142,45,2,20
4,210,63,166,50,1,10
5,229,60,125,46,1,5
6,210,76,147,40,3,5
7,235,77,140,49,3,5
8,219,75,129,46,2,0
9,241,80,146,45,2,10
10,226,90,149,38,4,20
11,210,97,158,42,3,15
12,246,96,125,37,2,10
13,214,94,137,36,4,30
14,260,109,130,49,6,15
15,226,105,151,46,4,20
16,234,88,149,57,5,20
17,241,99,133,42,5,25
18,234,121,158,60,6,10
19,255,114,132,54,7,25
20,239,108,144,39,4,30
21,212,121,151,40,12,45
22,260,109,149,54,5,20
23,219,120,160,41,9,30
24,209,131,155,61,5,45
25,215,124,162,36,5,55
26,258,134,158,37,3,5
27,226,138,161,44,7,40
