Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,193,55,151,31,2,10
4,204,65,132,34,0,25
5,227,77,133,43,2,10
6,244,73,120,50,3,0
7,243,72,137,36,1,15
8,224,92,149,31,3,15
9,235,77,140,34,5,10
10,263,77,166,38,4,10
11,255,85,152,42,3,20
12,261,86,138,38,3,25
13,222,95,138,46,3,0
14,242,105,153,39,5,20
15,265,114,151,39,5,20
16,273,112,157,53,3,40
17,246,117,156,47,5,20
18,273,107,152,55,3,10
19,276,112,175,54,3,30
20,277,132,143,44,6,15
21,244,111,176,37,6,25
22,267,132,151,46,12,30
23,245,130,166,46,6,45
24,250,127,168,34,10,25
25,274,126,181,53,14,40
26,285,142,156,49,10,35
27,249,157,176,48,13,60
