Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,193,55,137,41,0,15
4,238,61,137,29,2,5
5,249,66,156,44,1,10
6,210,57,125,43,4,10
7,225,64,142,38,0,10
8,270,80,123,50,3,5
9,244,87,126,42,4,15
10,247,83,154,53,6,10
11,255,82,157,55,4,25
12,260,91,157,53,1,20
13,232,86,156,41,2,5
14,239,103,134,45,7,10
15,232,116,135,46,6,50
16,277,107,157,46,3,5
17,244,102,151,45,3,35
18,258,111,152,29,9,5
19,264,121,166,39,4,40
20,246,138,156,42,6,30
21,259,127,141,50,10,20
22,258,123,175,50,11,40
23,273,128,158,44,6,40
24,257,131,148,55,12,45
25,247,148,146,50,6,30
26,267,133,173,49,9,45
27,257,156,163,45,6,55
