Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,213,70,124,35,1,10
4,184,62,145,41,4,0
5,228,72,143,38,2,20
6,246,63,138,35,2,20
7,207,66,113,53,2,0
8,251,80,160,47,1,20
9,224,76,133,48,2,5
10,219,68,137,47,2,5
11,265,93,128,45,4,5
12,247,81,150,40,2,25
13,255,92,147,39,4,10
14,250,90,158,55,1,10
15,257,100,156,42,3,10
16,259,107,160,45,2,20
17,247,115,148,58,5,10
18,267,108,162,48,7,25
19,281,101,152,37,8,10
20,250,126,151,46,8,40
21,237,118,163,49,5,25
22,284,122,179,54,8,40
23,257,136,187,49,4,30
24,244,129,162,51,5,50
25,249,142,153,56,7,25
26,227,159,168,46,7,25
27,267,144,172,41,6,40
