Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,237,65,144,47,2,15
4,192,71,134,36,6,10
5,234,73,155,41,3,20
6,224,75,140,39,0,10
7,234,69,137,34,4,25
8,244,75,147,56,2,5
9,227,88,149,44,2,10
10,247,81,170,37,4,10
11,285,82,146,42,9,10
12,253,87,136,44,4,55
13,252,79,136,45,7,20
14,261,92,157,48,10,15
15,279,96,148,57,6,50
16,242,122,149,50,4,30
17,268,114,175,47,6,30
18,279,110,138,35,13,40
19,255,109,163,57,8,40
20,270,122,153,50,4,45
21,303,129,146,42,7,35
22,240,103,152,53,6,30
23,269,130,173,40,12,30
24,256,104,162,53,12,65
25,262,154,165,49,10,30
26,276,141,165,45,7,50
27,272,164,158,43,19,30
