Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,216,76,158,29,3,5
4,219,63,181,55,3,20
5,208,70,166,44,1,15
6,212,60,158,39,0,25
7,215,61,184,51,2,5
8,240,75,156,49,2,20
9,243,78,175,44,3,20
10,234,73,183,60,3,5
11,226,94,165,52,4,15
12,204,88,169,47,1,30
13,258,105,152,47,3,0
14,236,77,199,63,3,15
15,260,99,187,47,4,15
16,245,100,174,55,5,15
17,221,107,180,48,5,30
18,235,119,192,50,7,15
19,259,107,181,51,1,30
20,216,119,176,51,9,25
21,224,127,190,48,5,25
22,238,114,177,54,3,20
23,225,127,190,64,4,35
24,262,109,196,52,7,20
25,271,130,191,56,10,30
26,229,139,187,55,7,50
27,225,133,201,51,11,45
