Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,208,69,149,41,3,20
4,231,70,141,43,0,20
5,243,75,144,52,0,5
6,248,78,134,32,1,5
7,247,75,134,47,1,10
8,223,87,164,38,2,5
9,250,93,133,48,3,10
10,234,86,156,48,3,15
11,230,102,156,43,2,10
12,236,96,149,40,3,10
13,263,85,170,37,3,15
14,254,109,136,47,6,15
15,240,107,153,41,4,30
16,237,101,156,40,3,25
17,233,109,155,41,4,5
18,235,111,167,49,7,25
19,292,105,152,56,3,15
20,252,99,150,39,6,20
21,276,127,164,48,7,30
22,267,130,156,55,11,30
23,234,115,155,56,12,50
24,287,116,159,45,6,55
25,283,135,153,60,10,25
26,258,122,172,44,10,60
27,237,155,188,40,7,45
