Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,200,71,124,35,1,15
4,223,69,135,31,3,15
5,230,63,128,35,2,15
6,230,65,116,46,1,10
7,225,77,135,37,3,10
8,240,70,119,40,3,15
9,227,85,138,40,6,15
10,245,91,141,29,4,30
11,212,79,132,49,2,20
12,234,90,150,38,4,10
13,254,110,154,43,2,15
14,247,99,149,44,4,15
15,251,101,157,40,3,20
16,261,102,150,48,2,25
17,269,96,145,44,4,10
18,229,123,165,35,3,10
19,263,105,151,51,3,15
20,265,129,170,47,4,15
21,263,140,156,37,14,20
22,254,155,162,57,8,55
23,250,133,177,48,12,40
24,258,124,170,46,10,65
25,276,146,147,53,9,20
26,263,130,167,43,14,60
27,288,128,162,46,9,55
