Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,238,67,145,48,1,5
4,210,69,154,46,2,0
5,228,68,139,37,2,15
6,236,78,136,39,0,5
7,258,67,140,38,2,5
8,258,82,141,41,2,0
9,245,86,117,44,3,20
10,247,79,151,47,3,10
11,240,92,141,31,4,10
12,248,81,144,53,2,5
13,263,102,150,53,6,25
14,245,103,152,44,2,10
15,266,97,169,36,10,25
16,267,109,140,40,10,35
17,255,118,134,48,8,45
18,231,105,174,39,6,30
19,257,129,149,47,5,35
20,287,132,158,52,10,35
21,255,136,162,43,5,35
22,267,134,156,48,13,30
23,247,137,150,40,12,50
24,270,149,167,57,8,50
25,263,136,150,52,14,40
26,253,144,177,54,14,50
27,250,145,156,52,8,80
