Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,194,64,130,30,3,25
4,204,73,127,41,0,20
5,218,62,143,45,1,0
6,191,64,130,46,2,5
7,224,70,150,34,1,5
8,252,80,139,41,4,15
9,232,71,139,44,4,10
10,229,97,157,32,5,15
11,243,96,145,49,3,25
12,228,95,121,34,4,15
13,225,95,147,46,5,25
14,281,96,175,48,4,45
15,266,92,147,43,5,10
16,249,103,150,53,8,25
17,251,118,170,50,7,20
18,270,101,135,45,9,5
19,245,113,157,59,5,50
20,270,123,163,39,8,50
21,250,117,151,50,12,15
22,278,139,161,41,11,60
23,267,146,181,52,10,55
24,235,126,156,54,5,65
25,258,157,168,55,10,15
26,246,170,174,55,12,25
27,236,151,172,36,9,65
