Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,229,64,115,35,2,20
4,230,84,122,51,2,10
5,229,70,118,35,2,10
6,214,72,136,43,2,15
7,231,80,114,42,7,5
8,243,74,151,40,4,30
9,235,83,124,43,4,15
10,262,89,115,50,4,25
11,241,77,130,47,1,25
12,254,88,120,34,5,15
13,264,92,125,44,5,30
14,279,102,117,56,4,25
15,239,86,122,29,6,20
16,239,105,130,38,9,10
17,279,100,106,42,4,55
18,271,108,130,39,8,40
19,252,120,120,37,8,25
20,282,122,137,35,7,30
21,251,131,147,44,8,30
22,268,135,124,42,7,35
23,265,124,143,39,5,45
24,269,125,155,40,15,45
25,256,146,155,37,9,55
26,251,150,136,52,10,50
27,254,133,130,46,14,35
