Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,213,77,143,44,0,20
4,218,63,157,36,1,5
5,209,61,148,39,0,5
6,220,70,141,49,4,0
7,251,70,156,32,3,10
8,250,78,139,44,1,25
9,223,83,137,44,3,0
10,206,89,149,44,0,10
11,236,83,162,54,5,10
12,251,89,144,46,3,30
13,223,90,146,56,4,5
14,234,100,154,40,8,15
15,263,91,120,38,8,30
16,267,118,151,47,6,40
17,254,90,151,38,4,35
18,246,105,162,61,5,25
19,253,108,154,50,8,20
20,270,117,173,40,10,20
21,252,145,169,46,13,45
22,245,141,144,45,6,70
23,271,137,160,47,5,30
24,272,132,144,50,4,35
25,264,157,155,48,5,10
26,264,153,163,45,14,30
27,270,133,183,54,14,65
