Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,271,74,139,39,2,15
4,301,67,140,37,1,10
5,310,87,136,49,1,0
6,299,84,150,33,1,5
7,304,65,127,58,6,5
8,320,94,128,45,1,30
9,316,89,134,37,2,10
10,315,101,141,37,3,0
11,309,98,130,44,7,20
12,295,106,161,46,2,20
13,285,115,159,39,3,10
14,307,105,142,37,3,5
15,285,115,153,38,3,15
16,323,122,163,44,5,40
17,309,126,171,47,5,5
18,287,132,160,51,3,40
19,317,119,142,47,6,5
20,303,140,149,36,3,25
21,299,134,151,55,3,20
22,288,142,137,47,2,10
23,291,138,148,56,7,5
24,295,150,151,51,7,55
25,310,156,143,45,4,30
26,293,177,138,40,2,15
27,308,179,158,49,4,10
