Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,209,52,117,36,3,10
4,239,72,150,41,4,20
5,205,84,134,37,1,10
6,221,80,157,36,0,20
7,218,80,128,39,5,0
8,234,93,143,45,4,10
9,240,79,116,55,3,15
10,250,77,133,46,1,25
11,238,88,142,48,1,5
12,274,85,141,38,2,0
13,269,90,150,49,4,10
14,283,109,137,37,5,30
15,256,110,156,44,2,20
16,273,103,172,31,9,10
17,273,87,153,54,1,30
18,245,113,146,48,3,25
19,275,146,139,43,5,10
20,266,120,152,38,10,20
21,282,118,161,42,5,25
22,232,141,171,58,4,30
23,278,139,149,53,14,10
24,244,125,158,50,7,65
25,226,140,176,55,11,35
26,290,126,165,55,17,30
27,255,139,198,42,13,70
