Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,190,64,136,40,1,0
4,196,67,135,43,4,10
5,237,62,125,30,3,15
6,228,65,140,44,2,15
7,231,85,145,41,1,10
8,231,74,143,35,2,25
9,231,85,120,40,5,10
10,216,91,135,45,6,15
11,258,82,134,48,3,20
12,252,96,126,39,2,10
13,235,82,144,37,8,15
14,260,81,152,55,3,25
15,227,102,160,41,4,20
16,226,90,135,38,6,10
17,269,121,140,45,6,20
18,251,88,152,50,6,45
19,283,102,135,44,11,10
20,249,134,138,46,8,50
21,280,116,170,42,2,50
22,293,141,180,50,3,30
23,252,152,170,47,6,15
24,281,134,161,37,11,20
25,242,148,147,57,9,45
26,257,146,180,55,9,50
27,244,153,172,40,5,50
