Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,216,54,126,53,2,15
4,193,69,142,49,1,10
5,237,88,126,48,1,10
6,202,59,138,31,2,15
7,239,66,149,44,2,15
8,260,55,153,54,2,0
9,234,95,134,49,3,5
10,212,89,142,35,2,25
11,253,75,121,45,1,10
12,237,87,150,41,3,5
13,233,85,149,35,4,0
14,248,81,150,40,6,35
15,252,97,178,25,6,35
16,245,99,134,48,4,35
17,256,109,162,43,6,15
18,266,117,151,39,10,10
19,245,99,144,50,4,40
20,232,95,157,43,3,30
21,263,136,177,63,7,20
22,245,118,151,51,8,30
23,282,126,152,48,10,35
24,275,140,171,56,7,45
25,282,113,170,41,8,40
26,254,128,163,52,5,30
27,267,132,146,47,7,35
