Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,209,71,148,38,1,15
4,210,60,151,42,1,0
5,233,75,137,49,1,30
6,252,67,124,40,3,5
7,206,81,148,48,1,5
8,242,87,138,44,3,5
9,228,91,147,47,2,0
10,242,85,159,47,3,20
11,240,82,133,38,4,15
12,285,76,157,41,3,25
13,253,123,153,48,4,10
14,265,104,166,35,2,15
15,254,110,176,36,5,20
16,270,93,154,55,11,25
17,231,119,138,55,5,50
18,259,128,158,45,7,15
19,289,120,156,54,7,40
20,264,146,159,46,6,20
21,270,112,166,45,6,50
22,267,145,161,62,7,15
23,247,131,156,50,11,45
24,262,144,145,64,19,50
25,257,122,153,60,6,55
26,239,139,163,48,7,50
27,260,137,190,48,9,45
