Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,207,56,143,41,1,10
4,231,71,139,46,4,5
5,207,64,124,41,3,30
6,231,70,123,53,2,10
7,223,79,134,40,1,15
8,229,77,137,42,3,10
9,215,81,158,49,6,10
10,243,86,137,43,5,20
11,251,71,145,34,1,45
12,237,90,146,25,4,0
13,235,97,165,41,4,10
14,222,95,139,33,1,20
15,258,93,133,49,4,15
16,230,97,160,50,6,15
17,242,98,156,47,3,10
18,238,102,165,44,5,25
19,266,118,143,61,5,25
20,216,137,156,53,4,20
21,219,114,161,53,8,35
22,253,126,153,64,1,40
23,227,135,162,49,2,25
24,247,132,169,50,6,10
25,240,144,149,57,6,30
26,255,118,151,41,2,30
27,231,154,155,41,15,5
