Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,208,65,121,51,3,15
4,207,66,121,38,2,20
5,214,55,133,39,1,10
6,205,75,127,45,2,15
7,242,78,134,44,1,15
8,219,85,167,37,4,5
9,239,71,140,37,2,15
10,209,89,126,49,2,5
11,240,89,118,50,3,0
12,258,87,129,33,1,25
13,253,79,136,50,1,5
14,241,91,134,41,6,5
15,244,101,142,41,5,30
16,246,106,132,43,5,5
17,209,113,150,44,2,25
18,227,114,147,45,2,20
19,248,114,167,47,1,15
20,217,120,147,48,7,10
21,243,118,153,50,6,20
22,228,146,147,50,4,30
23,234,135,133,45,6,30
24,229,121,141,52,10,35
25,255,137,149,47,6,40
26,250,131,161,39,6,5
27,256,147,154,41,8,30
