Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,222,66,130,35,0,10
4,179,72,135,39,1,5
5,242,77,161,29,1,5
6,215,72,148,40,0,10
7,228,67,149,45,2,5
8,243,82,129,45,5,0
9,268,65,134,43,5,15
10,230,108,156,27,3,20
11,249,86,145,49,6,10
12,246,100,134,51,5,50
13,249,94,139,52,3,10
14,281,90,159,36,8,25
15,265,89,152,52,5,30
16,270,105,153,52,13,20
17,278,114,165,46,8,70
18,277,119,150,42,6,35
19,262,91,156,54,7,40
20,251,108,172,48,6,25
21,254,121,164,46,14,40
22,271,137,175,47,11,60
23,258,161,167,49,7,50
24,284,130,155,44,7,30
25,246,156,165,49,6,30
26,271,127,141,63,17,45
27,298,126,187,45,11,50
