Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,213,67,144,46,0,35
4,214,59,119,43,1,5
5,234,62,121,55,3,5
6,222,69,145,46,1,10
7,231,75,148,48,7,5
8,238,70,149,31,5,35
9,218,84,142,46,2,25
10,264,80,158,50,4,15
11,250,88,160,43,3,20
12,250,74,140,49,6,10
13,251,101,155,33,2,15
14,257,97,152,35,6,10
15,243,98,141,42,3,35
16,253,116,161,40,6,20
17,217,105,163,39,1,30
18,271,137,146,31,7,10
19,248,111,139,51,12,25
20,261,119,144,48,8,50
21,255,115,154,45,6,45
22,241,135,148,42,9,25
23,248,129,159,54,9,55
24,241,143,156,54,7,35
25,272,136,168,51,5,20
26,241,145,174,43,7,30
27,274,156,165,47,11,40
