Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,223,67,145,40,2,10
4,198,63,140,48,3,0
5,250,58,145,41,1,20
6,241,60,141,34,2,10
7,239,71,133,35,1,15
8,237,94,171,47,3,10
9,242,81,145,42,2,15
10,226,96,131,31,2,0
11,264,83,138,43,4,15
12,250,82,174,37,5,10
13,256,107,162,33,5,15
14,264,86,156,49,4,30
15,267,101,162,49,4,25
16,255,111,149,46,4,20
17,251,103,147,55,6,25
18,282,121,175,37,11,20
19,251,134,162,46,12,45
20,275,106,146,62,9,50
21,264,116,168,44,2,50
22,279,132,138,46,3,5
23,262,145,159,48,9,15
24,276,123,184,51,9,45
25,274,138,164,50,9,55
26,289,138,157,48,13,50
27,241,149,159,57,10,35
