Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,209,71,148,38,1,15
4,209,60,151,42,1,0
5,228,75,137,49,1,30
6,252,67,124,40,3,5
7,199,81,147,48,1,5
8,239,87,138,44,2,5
9,225,91,143,47,2,0
10,235,84,154,47,3,20
11,237,82,131,38,4,15
12,275,76,154,40,3,25
13,245,121,153,48,4,10
14,263,102,164,35,2,15
15,248,110,175,35,4,20
16,262,93,149,55,10,20
17,229,118,134,54,4,45
18,252,124,148,45,7,10
19,283,116,153,55,7,35
20,254,145,157,45,6,20
21,260,112,161,44,6,50
22,257,144,159,59,7,15
23,245,128,150,49,9,45
24,256,141,145,63,17,50
25,249,119,150,58,5,50
26,232,136,159,48,5,40
27,252,137,189,47,8,30
