Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,216,66,118,33,1,15
4,217,76,144,33,2,20
5,214,76,127,44,1,5
6,231,71,134,40,1,5
7,210,80,146,31,3,15
8,211,89,130,45,3,10
9,218,82,147,42,1,10
10,212,85,122,34,3,5
11,222,80,134,43,3,10
12,207,89,149,38,2,25
13,224,103,140,50,6,20
14,230,76,161,47,3,20
15,224,100,154,38,9,15
16,253,106,136,40,4,20
17,236,112,155,49,1,25
18,210,122,154,57,4,5
19,217,100,153,45,4,15
20,226,96,150,51,5,15
21,223,106,145,46,3,35
22,248,111,168,47,3,25
23,201,141,157,55,7,20
24,252,129,135,50,2,20
25,247,121,141,47,5,20
26,217,125,164,37,3,15
27,255,154,150,47,1,5
