Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,213,77,143,44,0,20
4,215,63,157,36,1,5
5,207,61,147,39,0,5
6,218,70,139,49,4,0
7,241,70,155,32,3,10
8,242,78,136,44,1,25
9,214,82,133,44,2,0
10,198,87,145,44,0,5
11,221,83,154,54,5,10
12,237,85,137,46,3,30
13,214,90,141,56,4,5
14,226,97,149,40,8,15
15,241,88,113,36,7,30
16,248,115,142,47,4,40
17,243,86,149,36,3,20
18,232,104,158,58,2,25
19,240,104,147,47,7,5
20,245,114,163,40,9,20
21,237,143,166,45,13,40
22,232,135,138,45,3,70
23,256,133,150,45,4,20
24,255,125,140,45,0,25
25,230,147,147,46,6,10
26,253,149,156,46,10,10
27,253,126,171,53,12,55
