Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,207,69,132,37,4,10
4,216,62,132,51,1,5
5,213,77,119,36,1,15
6,227,65,123,52,1,15
7,203,78,148,57,1,10
8,238,69,121,40,1,5
9,231,73,153,32,4,15
10,204,83,142,56,4,10
11,224,93,146,43,3,15
12,227,82,143,50,4,5
13,240,95,161,31,2,25
14,235,95,160,39,4,10
15,258,95,127,46,2,40
16,208,95,180,42,4,5
17,230,96,156,44,2,30
18,275,97,147,47,6,10
19,226,134,149,39,11,20
20,217,117,143,39,8,40
21,220,131,177,53,5,30
22,239,104,132,48,10,45
23,245,101,169,52,9,35
24,245,130,137,47,6,40
25,253,134,157,39,9,35
26,231,149,139,44,8,45
27,258,112,147,46,11,45
