Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,225,79,148,36,2,20
4,214,57,142,32,0,15
5,216,59,150,40,1,0
6,225,75,126,33,1,5
7,253,65,152,47,2,10
8,262,77,139,26,1,5
9,232,79,149,46,2,5
10,259,95,151,51,7,10
11,259,97,131,53,1,25
12,283,98,166,40,4,5
13,254,99,142,38,6,30
14,275,111,151,35,6,20
15,245,109,172,59,6,25
16,260,118,162,41,6,30
17,248,104,160,43,3,30
18,264,127,169,49,12,15
19,260,108,148,51,11,40
20,270,131,172,46,5,60
21,282,119,171,48,8,20
22,283,138,175,46,7,50
23,267,117,185,42,14,25
24,265,143,170,39,6,55
25,263,126,185,45,15,50
26,276,148,173,58,11,40
27,263,160,188,53,7,60
