Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,233,58,126,40,0,10
4,230,63,139,38,1,5
5,229,72,145,30,6,10
6,249,54,119,42,3,20
7,236,73,140,41,4,20
8,236,61,152,28,3,10
9,253,101,167,32,4,15
10,250,79,146,40,4,20
11,270,112,151,45,1,25
12,293,89,154,38,6,10
13,248,82,155,30,2,20
14,264,98,151,47,8,10
15,281,105,169,43,2,35
16,229,126,159,52,3,25
17,266,111,151,49,7,15
18,247,126,143,57,10,35
19,245,125,135,43,4,40
20,265,134,176,56,6,25
21,252,115,159,51,8,10
22,293,114,159,51,8,50
23,275,138,170,43,9,35
24,271,149,170,43,13,25
25,291,158,196,64,10,65
26,277,135,154,42,12,60
27,242,146,186,48,10,50
