Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,202,82,140,51,0,0
4,195,71,146,28,2,5
5,209,74,144,32,1,10
6,225,87,151,43,0,0
7,202,77,134,34,5,5
8,250,66,132,44,3,15
9,248,60,120,54,5,20
10,253,86,142,33,4,10
11,270,93,157,38,1,20
12,264,79,106,48,5,10
13,237,83,156,39,4,25
14,250,89,148,48,5,25
15,258,108,160,46,10,15
16,241,127,149,41,7,45
17,262,107,150,56,4,25
18,242,106,152,52,6,20
19,247,121,149,31,12,25
20,237,113,190,47,4,75
21,289,122,142,49,10,15
22,252,113,149,44,7,25
23,268,128,166,60,10,50
24,242,116,150,50,7,35
25,251,125,150,49,11,55
26,265,150,161,53,12,35
27,251,153,176,43,9,45
